input_name,input_address,input_url,google_name,google_address,google_url,name_match,address_match,placeid_url,name,url,url_hash,address,latitude,longitude,poicode,matched_poicode_old,matched,query
"T1, Terminal 1C, Vile Parle East, Mumbai",https://www.zomato.com/mumbai/coco-cafe-by-cococart-vile-parle-east,a24d0cd1ecffab96883cca33e9c7f763d053dfca,Cococart & Cafe T1C Departure,"
Chhatrapati Shivaji Maharaj International Airport Mumbai, T1, Navpada, Area, Vile Parle, Mumbai, Maharashtra 400099","https://www.google.com/maps/place/Cococart+%26+Cafe+T1C+Departure/@19.0931403,72.838729,15z/data=!3m1!5s0x3be7c85a70ac2c77:0x43eed47986ad129a!4m10!1m2!2m1!1sCoco+Cafe+By+Cococart+T1,+Terminal+1C,+Vile+Parle+East,+Mumbai!3m6!1s0x3be7c9d68e066913:0x4578e384c6b1f60c!8m2!3d19.0931403!4d72.8567534!15sCj5Db2NvIENhZmUgQnkgQ29jb2NhcnQgVDEsIFRlcm1pbmFsIDFDLCBWaWxlIFBhcmxlIEVhc3QsIE11bWJhaVo9Ijtjb2NvIGNhZmUgYnkgY29jb2NhcnQgdDEgdGVybWluYWwgMWMgdmlsZSBwYXJsZSBlYXN0IG11bWJhaZIBDmNob2NvbGF0ZV9jYWZl4AEA!16s%2Fg%2F11tfz52d8t?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D",False,False,0x3be7c85a70ac2c77:0x43eed47986ad129a,,,,,,,,,,
"New Bake House, Kala Ghoda, Fort, Mumbai",https://www.zomato.com/mumbai/kizbara-fort,9839ac46fe77a0a4ec5164b1028ce8e775b3e407,Kizbara,"
New Bake House, 55, B Bharucha Rd, Kala Ghoda, Fort, Mumbai, Maharashtra 400001","https://www.google.com/maps/place/Kizbara/@18.9279598,72.830404,17z/data=!3m1!4b1!4m6!3m5!1s0x3be7d1cb0b744e63:0xd541fc6cbd8c16fc!8m2!3d18.9279598!4d72.8329789!16s%2Fg%2F11kpybr7ns?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D",True,False,0x3be7d1cb0b744e63:0xd541fc6cbd8c16fc,Kizbara,https://www.zomato.com/mumbai/kizbara-fort,9839ac46fe77a0a4ec5164b1028ce8e775b3e407,"New Bake House, Kala Ghoda, Fort, Mumbai",18.9279598,72.8329789,,,False,"Kizbara, New Bake House, Kala Ghoda, Fort, Mumbai"
"Shop 27, Link Way Estate, Link Road, Opposite Chincholi Wines, Malad West, Mumbai",https://www.zomato.com/mumbai/fuel-up-1-malad-west,7f5ad5a946fb9ee523051dfaf994e8301b69fe06,Fuel Up,"
29, New Link Rd, Malad, Reserve Bank of India Staff Quarters, Raheja Twp, Malad East, Mumbai, Maharashtra 400064","https://www.google.com/maps/place/Fuel+Up/@19.1769315,72.8339907,17z/data=!3m1!4b1!4m6!3m5!1s0x3be7b6ce80c8ce7b:0xbf0a09661377dcd5!8m2!3d19.1769315!4d72.8365656!16s%2Fg%2F11fnw17hcc?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D",True,False,0x3be7b6ce80c8ce7b:0xbf0a09661377dcd5,,,,,,,,,,
"Shop 6, Maneklal Mansion, Hindu Colony, Ward F/S, Dr. Balasaheb Ambedkar Road, Matunga East, Mumbai",https://www.zomato.com/mumbai/raju-ki-chai-matunga-east,efef2bff8e538f7e93d08ef149846d7fef060f7f,Raju Ki Chai (Dadar),"
CHS Plot, Mangalyam, Shop No. 12, 93, Padmabai Thakkar Rd, Mumbai, Maharashtra 400016","https://www.google.com/maps/place/Raju+Ki+Chai+(Dadar)/@19.026114,72.8248189,15z/data=!4m10!1m2!2m1!1sRaju+Ki+Chai+Shop+6,+Maneklal+Mansion,+Hindu+Colony,+Ward+F%2FS,+Dr.+Balasaheb+Ambedkar+Road,+Matunga+East,+Mumbai!3m6!1s0x3be7cf2ba8a18aa9:0xbdf0e773008da652!8m2!3d19.026114!4d72.8428433!15sCnBSYWp1IEtpIENoYWkgU2hvcCA2LCBNYW5la2xhbCBNYW5zaW9uLCBIaW5kdSBDb2xvbnksIFdhcmQgRi9TLCBEci4gQmFsYXNhaGViIEFtYmVka2FyIFJvYWQsIE1hdHVuZ2EgRWFzdCwgTXVtYmFpWmsiaXJhanUga2kgY2hhaSBzaG9wIDYgbWFuZWtsYWwgbWFuc2lvbiBoaW5kdSBjb2xvbnkgd2FyZCBmIHMgZHIgYmFsYXNhaGViIGFtYmVka2FyIHJvYWQgbWF0dW5nYSBlYXN0IG11bWJhaZIBCXRlYV9ob3VzZeABAA!16s%2Fg%2F11x02fbdgw?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D",True,False,0x3be7cf2ba8a18aa9:0xbdf0e773008da652,,,,,,,,,,
"F/1, Nisarg Heaven CHSL, Ward R/S, Mahavir Nagar, Kandivali West, Mumbai",https://www.zomato.com/mumbai/decaffe-1-kandivali-west,e898d548d7792c4081c9a78eae4e04e5fbf74f99,DeCaffe,"
F1, Nisarg Heaven CHS, Kandivali, Mahavir Nagar, Kandivali West, Mumbai, Maharashtra 400067","https://www.google.com/maps/place/DeCaffe/@19.2143772,72.8366903,17z/data=!4m10!1m2!2m1!1sDeCaffe+F%2F1,+Nisarg+Heaven+CHSL,+Ward+R%2FS,+Mahavir+Nagar,+Kandivali+West,+Mumbai!3m6!1s0x3be7b71d1306270d:0xa07b9462583b3f0c!8m2!3d19.2143772!4d72.8411964!15sCkxEZUNhZiBGMSwgTmlzYXJnIEhlYXZlbiBDSFMsIFdhcmQgUi9TLCBNYWhhdmlyIE5hZ2FyLCBLYW5kaXZhbGkgV2VzdCwgTXVtYmFpWkkiR2RlY2FmIGYxIG5pc2FyZyBoZWF2ZW4gY2hzIHdhcmQgciBzIG1haGF2aXIgbmFnYXIga2FuZGl2YWxpIHdlc3QgbXVtYmFpkgEEY2FmZeABAA!16s%2Fg%2F11y0gmxcpd?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D",True,False,0x3be7b71d1306270d:0xa07b9462583b3f0c,,,,,,,,,,
"Shop 5, Ground Floor, Old Shanti CHS, Matunga West, Mumbai",https://www.zomato.com/mumbai/house-of-appetite-matunga-west,b2d4f2dad5740a7d7764ca7e96a7c97f2df93ad1,HOUSE OF APPETITE,"
Shop number 5, ground floor, Old shanti CHS, Mogul Ln, Matunga (W, VSNL Colony, Mahim, Mumbai, Maharashtra 400016","https://www.google.com/maps/place/HOUSE+OF+APPETITE/@19.0319703,72.8432122,17z/data=!3m1!4b1!4m6!3m5!1s0x3be7cfed909a988d:0x9561468cd7abaf36!8m2!3d19.0319703!4d72.8457871!16s%2Fg%2F11zk7_0zvf?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D",True,False,0x3be7cfed909a988d:0x9561468cd7abaf36,House Of Appetite,https://www.zomato.com/mumbai/house-of-appetite-matunga-west,b2d4f2dad5740a7d7764ca7e96a7c97f2df93ad1,"Shop 5, Ground Floor, Old Shanti CHS, Matunga West, Mumbai",19.0319703,72.8457871,,,False,"House Of Appetite, Shop 5, Ground Floor, Old Shanti CHS, Matunga West, Mumbai"
"Shop 02, Makhija Royale, SV Road, Khar, Mumbai",https://www.zomato.com/mumbai/crunch-cartel-khar,8d50307b61313ef46a79be677796d24291bcd46d,Eats by Chef Varun,"
Makhija Royale, 2, Swami Vivekanand Rd, next to Rajastan Hotel, Govind Dham, Khar West, Mumbai, Maharashtra 400052","https://www.google.com/maps/place/Eats+by+Chef+Varun/@19.0676085,72.834897,17z/data=!3m1!4b1!4m6!3m5!1s0x3be7c9c4cc691a83:0xe6f88261cd100165!8m2!3d19.0676085!4d72.8374719!16s%2Fg%2F11xkvlz3h7?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D",False,False,0x3be7c9c4cc691a83:0xe6f88261cd100165,Crunch Cartel,https://www.zomato.com/mumbai/crunch-cartel-khar,8d50307b61313ef46a79be677796d24291bcd46d,"Shop 02, Makhija Royale, SV Road, Khar, Mumbai",19.0676085,72.8374719,,,False,"Crunch Cartel, Shop 02, Makhija Royale, SV Road, Khar, Mumbai"
"Trident Nariman Point, Mumbai",https://www.zomato.com/mumbai/the-verandah-nariman-point,246a0928795a0dbb7149d16c2a14b09154034306,"Verandah, Mumbai","
Verandah lounge ,Lobby Level, Trident Nariman Point, Near Air India, Building,, Mumbai, Maharashtra 400021","https://www.google.com/maps/place/Verandah,+Mumbai/@18.9276746,72.8183711,17z/data=!3m2!4b1!5s0x3be7d1ea272a88bb:0xd5c239833b011e4a!4m6!3m5!1s0x3be7d118b577b087:0x6eb0ce856a23e3f2!8m2!3d18.9276746!4d72.820946!16s%2Fg%2F11fl0ssqzr?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D",False,False,0x3be7d1ea272a88bb:0xd5c239833b011e4a,,,,,,,,,,
"Near Fame Adlabs, Royal Classic, New Link Road, Andheri Lokhandwala, Andheri West, Mumbai",https://www.zomato.com/mumbai/alfredos-andheri-lokhandwala,6fb616e0deeb4bae1e0fc1c387b66e1bda55a66d,Alfredo's All Day Dining,"
Royal Classic, A/5, New Link Rd, next to Citi Mall, Phase D, Shastri Nagar, Andheri West, Mumbai, Maharashtra 400053","https://www.google.com/maps/place/Alfredo's+All+Day+Dining/@19.1394631,72.828806,17z/data=!3m2!4b1!5s0x3be7b63d2188359f:0xa0ecb2d517a46623!4m6!3m5!1s0x3be7b63cdd5b0123:0xbd8d8d739597853b!8m2!3d19.1394631!4d72.8313809!16s%2Fg%2F124svmd38?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D",True,False,0x3be7b63d2188359f:0xa0ecb2d517a46623,,,,,,,,,,
"Shop 6, Dunhill Apartment, Waroda Road, Near Hill Road, Bandra West, Mumbai",https://www.zomato.com/mumbai/howra-burger-hill-road-bandra-west,9640b14db1f9c02b102c11836811b20f4a4fe234,Howra Burgers,"
Dunhill Apartments, Waroda Rd, Ranwar, Bandra West, Mumbai, Maharashtra 400050","https://www.google.com/maps/place/Howra+Burgers/@19.0542398,72.8258918,17z/data=!3m1!4b1!4m6!3m5!1s0x3be7c96abf14250b:0xcd4ffa0f265ad09d!8m2!3d19.0542398!4d72.8284667!16s%2Fg%2F11cs399x60?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D",True,False,0x3be7c96abf14250b:0xcd4ffa0f265ad09d,Howra Burger,https://www.zomato.com/mumbai/howra-burger-hill-road-bandra-west,9640b14db1f9c02b102c11836811b20f4a4fe234,"Shop 6, Dunhill Apartment, Waroda Road, Near Hill Road, Bandra West, Mumbai",19.0542398,72.82846669999999,,,False,"Howra Burger, Shop 6, Dunhill Apartment, Waroda Road, Near Hill Road, Bandra West, Mumbai"
"Shop 5, Carlton Court, Near Chayyos Cafe Turner Road, Pali Hill, Bandra West, Mumbai",https://www.zomato.com/mumbai/bloom-cafea-pali-hill-bandra-west,5bfb37d4e5f5e3c937dc840595bb2de852f54760,Bloom Cafe - Bandra,"
Shop no. 5, Carlton Court Building, Opposite Kotak Mahindra Bank Turner Road, Perry Road, Junction, Bandra West, Mumbai, Maharashtra 400050","https://www.google.com/maps/place/Bloom+Cafe+-+Bandra/@19.0593579,72.8267804,17z/data=!3m1!4b1!4m6!3m5!1s0x3be7c90702e39b37:0x49b272f8c9dfefe!8m2!3d19.0593579!4d72.8293553!16s%2Fg%2F11tmv52cbl?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D",False,False,0x3be7c90702e39b37:0x49b272f8c9dfefe,Bloom  Cafea,https://www.zomato.com/mumbai/bloom-cafea-pali-hill-bandra-west,5bfb37d4e5f5e3c937dc840595bb2de852f54760,"Shop 5, Carlton Court, Near Chayyos Cafe Turner Road, Pali Hill, Bandra West, Mumbai",19.0593579,72.8293553,,,False,"Bloom  Cafea, Shop 5, Carlton Court, Near Chayyos Cafe Turner Road, Pali Hill, Bandra West, Mumbai"
"Tower-1, Lobby Atrium, One IndiaBulls Centre, Senapati Bapat Marg, Elphinstone, Lower Parel, Mumbai",https://www.zomato.com/mumbai/the-coffee-bean-tea-leaf-lower-parel,6f64549b3084b022f54c0d793d288b3b3e83d17b,The Coffee Bean & Tea Leaf,"
XRQH+5FH, Shastri Nagar, Adarsh Nagar, Lower Parel, Mumbai, Maharashtra 400011","https://www.google.com/maps/place/The+Coffee+Bean+%26+Tea+Leaf/@18.9879306,72.8107033,15z/data=!4m10!1m2!2m1!1sThe+Coffee+Bean+%26+Tea+Leaf+Tower-1,+Lobby+Atrium,+One+IndiaBulls+Centre,+Senapati+Bapat+Marg,+Elphinstone,+Lower+Parel,+Mumbai!3m6!1s0x3be7ce5ff19f0da3:0x3aaa2fd37142dcfa!8m2!3d18.9879306!4d72.8287277!15sCn5UaGUgQ29mZmVlIEJlYW4gJiBUZWEgTGVhZiBUb3dlci0xLCBMb2JieSBBdHJpdW0sIE9uZSBJbmRpYUJ1bGxzIENlbnRyZSwgU2VuYXBhdGkgQmFwYXQgTWFyZywgRWxwaGluc3RvbmUsIExvd2VyIFBhcmVsLCBNdW1iYWkiA4gBAVp6Inh0aGUgY29mZmVlIGJlYW4gJiB0ZWEgbGVhZiB0b3dlciAxIGxvYmJ5IGF0cml1bSBvbmUgaW5kaWFidWxscyBjZW50cmUgc2VuYXBhdGkgYmFwYXQgbWFyZyBlbHBoaW5zdG9uZSBsb3dlciBwYXJlbCBtdW1iYWmSAQtjb2ZmZWVfc2hvcOABAA!16s%2Fg%2F11c1xfzkgh?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D",True,False,0x3be7ce5ff19f0da3:0x3aaa2fd37142dcfa,The Coffee Bean & Tea Leaf,https://www.zomato.com/mumbai/the-coffee-bean-tea-leaf-lower-parel,6f64549b3084b022f54c0d793d288b3b3e83d17b,"Tower-1, Lobby Atrium, One IndiaBulls Centre, Senapati Bapat Marg, Elphinstone, Lower Parel, Mumbai",19.0068188,72.83320619999999,,,False,"The Coffee Bean & Tea Leaf, Tower-1, Lobby Atrium, One IndiaBulls Centre, Senapati Bapat Marg, Elphinstone, Lower Parel, Mumbai"
"16/B Samhita International Complex Behind MTNL Telephone Exchange, Sakinaka, Mumbai",https://www.zomato.com/mumbai/bisou-fairfield-by-marriott-sakinaka,f24f4b7bd2684bb8d3024200fd5ea18673c5255e,Fairfield by Marriott Mumbai International Airport,"
Samitha Industrial Estate, Plot No. 16-B, Andheri - Kurla Rd, Saki Naka, Mumbai, Maharashtra 400072","https://www.google.com/maps/place/Fairfield+by+Marriott+Mumbai+International+Airport/@19.0997359,72.8776341,17z/data=!4m9!3m8!1s0x3be7c92e284e0213:0xc45647030d66404f!5m2!4m1!1i2!8m2!3d19.0997359!4d72.880209!16s%2Fg%2F11s35n396r?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D",False,False,0x3be7c92e284e0213:0xc45647030d66404f,Bisou - Fairfield By Marriott,https://www.zomato.com/mumbai/bisou-fairfield-by-marriott-sakinaka,f24f4b7bd2684bb8d3024200fd5ea18673c5255e,"16/B Samhita International Complex Behind MTNL Telephone Exchange, Sakinaka, Mumbai",19.0997359,72.880209,,,False,"Bisou - Fairfield By Marriott, 16/B Samhita International Complex Behind MTNL Telephone Exchange, Sakinaka, Mumbai"
"Lucky Nagar, J M Road, Bhandup, Mumbai",https://www.zomato.com/mumbai/kokan-coast-bhandup,3982e74b66fff12afc1600125b0aad81df8fd138,Kokan Nagar,,"https://www.google.com/maps/place/Kokan+Nagar,+Bhandup+West,+Mumbai,+Maharashtra+400078/@19.146576,72.927321,18z/data=!3m1!4b1!4m10!1m2!2m1!1sKokan+Coast+Lucky+Nagar,+J+M+Road,+Bhandup,+Mumbai!3m6!1s0x3be7b87211e01d55:0x4956580b488633b6!8m2!3d19.1462082!4d72.9272317!15sCjJLb2thbiBDb2FzdCBMdWNreSBOYWdhciwgSiBNIFJvYWQsIEJoYW5kdXAsIE11bWJhaZIBDHN1YmxvY2FsaXR5MuABAA!16s%2Fg%2F12hlbn444?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D",False,False,0x3be7b87211e01d55:0x4956580b488633b6,,,,,,,,,,
"Shop 6 & 7, Mayfair CHS, Oberoi Raviraj Complex, New Link Road, Andheri Lokhandwala, Andheri West, Mumbai",https://www.zomato.com/mumbai/t-a-b-take-a-break-andheri-lokhandwala,b0f9a188606aa784c8dc6eb176ff5858d1b88f43,TAB CAFE (Take A Break),"
Shop no 6 & 7, Mayfair Apartments, Sab T V - Kalinga Ln, Shastri Nagar, Andheri West, Mumbai, Maharashtra 400053","https://www.google.com/maps/place/TAB+CAFE+(Take+A+Break)/@19.1368096,72.8267479,17z/data=!3m1!4b1!4m6!3m5!1s0x3be7c9c3c6236451:0x839b7939291ebd1b!8m2!3d19.1368096!4d72.8293228!16s%2Fg%2F11qq253xgy?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D",False,False,0x3be7c9c3c6236451:0x839b7939291ebd1b,T.A.B - Take A Break,https://www.zomato.com/mumbai/t-a-b-take-a-break-andheri-lokhandwala,b0f9a188606aa784c8dc6eb176ff5858d1b88f43,"Shop 6 & 7, Mayfair CHS, Oberoi Raviraj Complex, New Link Road, Andheri Lokhandwala, Andheri West, Mumbai",19.1368096,72.8293228,,,False,"T.A.B - Take A Break, Shop 6 & 7, Mayfair CHS, Oberoi Raviraj Complex, New Link Road, Andheri Lokhandwala, Andheri West, Mumbai"
"7th Floor, Parth Business Plaza, Mith Chowki, Link Road, Malad West, Mumbai",https://www.zomato.com/mumbai/timbuctoo-malad-west,585d071b5f86dd29bb72bd35256f056acf08e4ed,Pop Tate's Malad,"
7th Floor, Parth Business Plaza, New Link Rd, Malad, Mithchowki, W, Mumbai, Maharashtra 400064","https://www.google.com/maps/place/Pop+Tate's+Malad/@19.1951496,72.8295092,17z/data=!4m10!1m2!2m1!1sTimbuctoo+7th+Floor,+Parth+Business+Plaza,+Mith+Chowki,+Link+Road,+Malad+West,+Mumbai!3m6!1s0x3be7b6e9f0cfda8f:0x788a077c1fac0e9!8m2!3d19.1951496!4d72.8340153!15sClVUaW1idWN0b28gN3RoIEZsb29yLCBQYXJ0aCBCdXNpbmVzcyBQbGF6YSwgTWl0aCBDaG93a2ksIExpbmsgUm9hZCwgTWFsYWQgV2VzdCwgTXVtYmFpWlIiUHRpbWJ1Y3RvbyA3dGggZmxvb3IgcGFydGggYnVzaW5lc3MgcGxhemEgbWl0aCBjaG93a2kgbGluayByb2FkIG1hbGFkIHdlc3QgbXVtYmFpkgESaXRhbGlhbl9yZXN0YXVyYW504AEA!16s%2Fg%2F11bx2lpmwd?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D",False,False,0x3be7b6e9f0cfda8f:0x788a077c1fac0e9,,,,,,,,,,
"10, Plot 38 A, Ground Floor, Sarvodya Bhavan, Gokhale Road, Dadar West, Mumbai",https://www.zomato.com/mumbai/potoba-dadar-west,20d034e9207616a804c899d8f5d7bc190834651b,Trupt Potoba Veg Restaurant,"
Sarvoday Bhuvan, A10, Gokhale Rd, Dadar West, Dadar, Mumbai, Maharashtra 400028","https://www.google.com/maps/place/Trupt+Potoba+Veg+Restaurant/@19.0218142,72.8333064,17z/data=!3m1!5s0x3be7c90eea65994f:0x43c51ccf3ab84027!4m10!1m2!2m1!1sPotoba+10,+Plot+38+A,+Ground+Floor,+Sarvodya+Bhavan,+Gokhale+Road,+Dadar+West,+Mumbai!3m6!1s0x3be7ced27a1e32a5:0x65c435aa8ef4f2ba!8m2!3d19.0218142!4d72.8378125!15sClVQb3RvYmEgMTAsIFBsb3QgMzhBLCBHcm91bmQgRmxvb3IsIFNhcnZvZGF5YSBCaGF2YW4sIEdva2hhbGUgUm9hZCwgRGFkYXIgV2VzdCwgTXVtYmFpWlEiT3BvdG9iYSAxMCBwbG90IDM4YSBncm91bmQgZmxvb3Igc2Fydm9kYXlhIGJoYXZhbiBnb2toYWxlIHJvYWQgZGFkYXIgd2VzdCBtdW1iYWmSARJtYXJhdGhpX3Jlc3RhdXJhbnTgAQA!16s%2Fg%2F1260x89bt?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D",True,False,0x3be7c90eea65994f:0x43c51ccf3ab84027,,,,,,,,,,
"Shop 6, Vijay Bhavan, Aarey Road, Goregaon West, Mumbai",https://www.zomato.com/mumbai/the-pizzaverse-goregaon-west,a5432e7924a69b8c047c824cd0e8480004b2bb48,Sapre & Sons,"
Shop Number 6 Ground Floor, 7, Aarey Rd, Piramal Nagar, Goregaon West, Mumbai, Maharashtra 400104","https://www.google.com/maps/place/Sapre+%26+Sons/@19.166723,72.8114272,14z/data=!4m10!1m2!2m1!1sThe+Pizzaverse+Shop+6,+Vijay+Bhavan,+Aarey+Road,+Goregaon+West,+Mumbai!3m6!1s0x3be7b653bc40bf4b:0xfafdf160d137d43b!8m2!3d19.166723!4d72.8474761!15sCkZUaGUgUGl6emF2ZXJzZSBTaG9wIDYsIFZpamF5IEJoYXZhbiwgQWFyZXkgUm9hZCwgR29yZWdhb24gV2VzdCwgTXVtYmFpWkQiQnRoZSBwaXp6YXZlcnNlIHNob3AgNiB2aWpheSBiaGF2YW4gYWFyZXkgcm9hZCBnb3JlZ2FvbiB3ZXN0IG11bWJhaZIBEm1hcmF0aGlfcmVzdGF1cmFudOABAA!16s%2Fg%2F1tvq2l8r?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D",False,False,0x3be7b653bc40bf4b:0xfafdf160d137d43b,,,,,,,,,,
"Shop 3- 4, Deep Jyoti CHS Limited, Ambadi Road, Vasai, Mumbai",https://www.zomato.com/mumbai/farmhouse-global-cuisine-restaurant-vasai,8b9e8a582d46bd59a605b8d5e2b6ded96adc08a1,Maruti Suzuki Genuine Parts Distributor (Sai Service Spares And Accessories Pvt. Ltd.) Vasai West,"
Shop No. 1, Ganga CHS, Ambadi Rd, Diwanman, Vishwakarma Estate, Vasai West, Navghar-Manikpur, Vasai-Virar, Maharashtra 401202","https://www.google.com/maps/place/Maruti+Suzuki+Genuine+Parts+Distributor+(Sai+Service+Spares+And+Accessories+Pvt.+Ltd.)+Vasai+West/@19.38758,72.8238391,17z/data=!4m14!1m7!3m6!1s0x3be7aeb8f4d608fb:0x7b49cd278f39e7a7!2sFarmhouse+Global+Cuisine+Restaurant!8m2!3d19.38758!4d72.826414!16s%2Fg%2F11f2gs1k74!3m5!1s0x3be7af0c2d42b2e9:0x8613bc2b080f3b27!8m2!3d19.3874237!4d72.826328!16s%2Fg%2F11ks6k16hz?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D",False,False,0x3be7aeb8f4d608fb:0x7b49cd278f39e7a7,Veg House,https://www.zomato.com/mumbai/veg-house-vasai,85f02413266ef993c2dc71369e5d292d8543a489,"1-5, Brij Bhavan Appartment, Opposite Farm House, Ambadi Road, Vasai, Mumbai",19.38758,72.826414,,,False,"Veg House, 1-5, Brij Bhavan Appartment, Opposite Farm House, Ambadi Road, Vasai, Mumbai"
"Shop 3- 4, Deep Jyoti CHS Limited, Ambadi Road, Vasai, Mumbai",https://www.zomato.com/mumbai/farmhouse-global-cuisine-restaurant-vasai,8b9e8a582d46bd59a605b8d5e2b6ded96adc08a1,Maruti Suzuki Genuine Parts Distributor (Sai Service Spares And Accessories Pvt. Ltd.) Vasai West,"
Shop No. 1, Ganga CHS, Ambadi Rd, Diwanman, Vishwakarma Estate, Vasai West, Navghar-Manikpur, Vasai-Virar, Maharashtra 401202","https://www.google.com/maps/place/Maruti+Suzuki+Genuine+Parts+Distributor+(Sai+Service+Spares+And+Accessories+Pvt.+Ltd.)+Vasai+West/@19.38758,72.8238391,17z/data=!4m14!1m7!3m6!1s0x3be7aeb8f4d608fb:0x7b49cd278f39e7a7!2sFarmhouse+Global+Cuisine+Restaurant!8m2!3d19.38758!4d72.826414!16s%2Fg%2F11f2gs1k74!3m5!1s0x3be7af0c2d42b2e9:0x8613bc2b080f3b27!8m2!3d19.3874237!4d72.826328!16s%2Fg%2F11ks6k16hz?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D",False,False,0x3be7aeb8f4d608fb:0x7b49cd278f39e7a7,Farmhouse Global Cuisine Restaurant,https://www.zomato.com/mumbai/farmhouse-global-cuisine-restaurant-vasai,8b9e8a582d46bd59a605b8d5e2b6ded96adc08a1,"Shop 3- 4, Deep Jyoti CHS Limited, Ambadi Road, Vasai, Mumbai",,,,,False,"Farmhouse Global Cuisine Restaurant, Shop 3- 4, Deep Jyoti CHS Limited, Ambadi Road, Vasai, Mumbai"
"Shop 4, 6, Leo Apartment, Sundar Lane, Orlem Marve Road, Malad West, Mumbai",https://www.zomato.com/mumbai/california-coffee-cafe-malad-west,1206e0ea59894db843334cd1135b56e6a4250a2e,The Burrow Cafe,"
Shop 10, 11, 12, Springfield 1, Sunder Ln, Malad, Orlem, Malad West, Mumbai, Maharashtra 400064","https://www.google.com/maps/place/The+Burrow+Cafe/@19.1939738,72.7658663,13z/data=!4m10!1m2!2m1!1sCalifornia+Coffee+Cafe+Shop+4,+6,+Leo+Apartment,+Sundar+Lane,+Orlem+Marve+Road,+Malad+West,+Mumbai!3m6!1s0x3be7b6e85c9656c3:0x68033d6fd1f50999!8m2!3d19.1939738!4d72.8379641!15sCmNDYWxpZm9ybmlhIENvZmZlZSBDYWZlIFNob3AgNCwgNiwgTGVvIEFwYXJ0bWVudHMsIFN1bmRlciBMYW5lLCBPcmxlbSBNYXJ2ZSBSb2FkLCBNYWxhZCBXZXN0LCBNdW1iYWlaXyJdY2FsaWZvcm5pYSBjb2ZmZWUgY2FmZSBzaG9wIDQgNiBsZW8gYXBhcnRtZW50cyBzdW5kZXIgbGFuZSBvcmxlbSBtYXJ2ZSByb2FkIG1hbGFkIHdlc3QgbXVtYmFpkgEEY2FmZeABAA!16s%2Fg%2F11gdm6sbhs?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D",False,False,0x3be7b6e85c9656c3:0x68033d6fd1f50999,,,,,,,,,,
"Second Floor, The Hub Mall, Cama Industrial Estate, Western Express Highway, Goregaon East, Mumbai",https://www.zomato.com/mumbai/china-ming-goregaon-east,a10239fc192f2b7dd0575b19aa2b5a774dafad27,"China Ming - Chinese, Thai, Sushi, Dimsum","
Second Floor, Western Express Hwy, Cama Industrial Estate, Goregaon East, Mumbai, Maharashtra 400063","https://www.google.com/maps/place/China+Ming+-+Chinese,+Thai,+Sushi,+Dimsum/@19.1547995,72.8536809,17z/data=!3m2!4b1!5s0x3be054c77912e475:0xe24b42d49d672f26!4m6!3m5!1s0x3be7b7b5cb963cab:0xd82a105771b6a95b!8m2!3d19.1547995!4d72.8562558!16s%2Fg%2F124t5jxw1?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D",True,False,0x3be054c77912e475:0xe24b42d49d672f26,,,,,,,,,,
